Row_ID,Order_ID,Order_Date,Order_Year,Order_Month,Order_Month_Name,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales
1151,CA-2016-112452,04-04-2016,2016,4,April,04-04-2016,0,NC-18340,Nat Carroll,Consumer,Central,Michigan,Lansing,Technology,Copiers,599.98
1152,CA-2016-113971,08-05-2016,2016,5,May,14-05-2016,6,CB-12535,Claudia Bergmann,Corporate,East,Ohio,Cuyahoga Falls,Furniture,Furnishings,8.35
1153,CA-2017-160395,31-12-2017,2017,12,December,06-01-2018,6,KL-16555,Kelly Lampkin,Corporate,West,Nevada,Reno,Office Supplies,Art,3.64
1154,CA-2017-160395,31-12-2017,2017,12,December,06-01-2018,6,KL-16555,Kelly Lampkin,Corporate,West,Nevada,Reno,Office Supplies,Binders,159.77
1155,CA-2015-136567,20-12-2015,2015,12,December,21-12-2015,1,PS-19045,Penelope Sewall,Home Office,South,Virginia,Harrisonburg,Office Supplies,Storage,122.48
1156,CA-2015-136567,20-12-2015,2015,12,December,21-12-2015,1,PS-19045,Penelope Sewall,Home Office,South,Virginia,Harrisonburg,Furniture,Tables,2244.48
1157,CA-2015-136567,20-12-2015,2015,12,December,21-12-2015,1,PS-19045,Penelope Sewall,Home Office,South,Virginia,Harrisonburg,Office Supplies,Binders,62.31
1158,CA-2015-136567,20-12-2015,2015,12,December,21-12-2015,1,PS-19045,Penelope Sewall,Home Office,South,Virginia,Harrisonburg,Furniture,Tables,455.1
1159,CA-2017-149314,02-07-2017,2017,7,July,07-07-2017,5,GB-14530,George Bell,Corporate,West,California,Los Angeles,Furniture,Chairs,195.18
116,CA-2015-115259,25-08-2015,2015,8,August,27-08-2015,2,RC-19960,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Paper,23.98
1160,CA-2018-147039,29-06-2018,2018,6,June,04-07-2018,5,AA-10315,Alex Avila,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Appliances,362.94
1161,CA-2018-147039,29-06-2018,2018,6,June,04-07-2018,5,AA-10315,Alex Avila,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Binders,11.54
1162,CA-2015-126522,01-09-2015,2015,9,September,05-09-2015,4,LT-16765,Larry Tron,Consumer,West,California,Escondido,Office Supplies,Art,53.94
1163,CA-2015-127964,03-03-2015,2015,3,March,08-03-2015,5,AP-10720,Anne Pryor,Home Office,East,New York,New York City,Technology,Phones,9.99
1164,CA-2015-127964,03-03-2015,2015,3,March,08-03-2015,5,AP-10720,Anne Pryor,Home Office,East,New York,New York City,Office Supplies,Binders,125.76
1165,CA-2015-127964,03-03-2015,2015,3,March,08-03-2015,5,AP-10720,Anne Pryor,Home Office,East,New York,New York City,Office Supplies,Binders,25.32
1166,CA-2015-117709,04-05-2015,2015,5,May,08-05-2015,4,PM-18940,Paul MacIntyre,Consumer,Central,Michigan,Jackson,Office Supplies,Binders,46.8
1167,CA-2016-125416,02-11-2016,2016,11,November,02-11-2016,0,KC-16540,Kelly Collister,Consumer,West,Washington,Seattle,Technology,Accessories,447.93
1168,CA-2018-145226,08-12-2018,2018,12,December,10-12-2018,2,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,Furniture,Furnishings,109.48
1169,CA-2018-145226,08-12-2018,2018,12,December,10-12-2018,2,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,Office Supplies,Storage,272.94
117,CA-2015-115259,25-08-2015,2015,8,August,27-08-2015,2,RC-19960,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,130.46
1170,CA-2018-145226,08-12-2018,2018,12,December,10-12-2018,2,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,Office Supplies,Paper,19.44
1171,CA-2018-145226,08-12-2018,2018,12,December,10-12-2018,2,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,Office Supplies,Storage,31.92
1172,US-2015-100279,10-03-2015,2015,3,March,14-03-2015,4,SW-20275,Scott Williamson,Consumer,Central,Michigan,Royal Oak,Office Supplies,Paper,22.38
1173,CA-2015-158064,21-04-2015,2015,4,April,25-04-2015,4,AA-10375,Allen Armold,Consumer,West,California,Los Angeles,Office Supplies,Binders,16.52
1174,US-2016-104430,22-10-2016,2016,10,October,26-10-2016,4,LT-17110,Liz Thompson,Consumer,Central,Illinois,Bloomington,Office Supplies,Binders,5.18
1175,CA-2016-132080,22-08-2016,2016,8,August,25-08-2016,3,DP-13105,Dave Poirier,Corporate,East,New York,New York City,Office Supplies,Binders,50.11
1176,CA-2017-161207,29-08-2017,2017,8,August,03-09-2017,5,AB-10060,Adam Bellavance,Home Office,East,New Hampshire,Concord,Office Supplies,Supplies,27.93
1177,CA-2015-120243,27-12-2015,2015,12,December,30-12-2015,3,AT-10435,Alyssa Tate,Home Office,West,California,Los Angeles,Office Supplies,Labels,11.56
1178,CA-2017-113621,01-12-2017,2017,12,December,05-12-2017,4,JE-15745,Joel Eaton,Consumer,East,Maryland,Rockville,Furniture,Chairs,172.5
1179,CA-2017-113621,01-12-2017,2017,12,December,05-12-2017,4,JE-15745,Joel Eaton,Consumer,East,Maryland,Rockville,Technology,Phones,179.97
118,CA-2016-110457,02-03-2016,2016,3,March,06-03-2016,4,DK-13090,Dave Kipp,Consumer,West,Washington,Seattle,Furniture,Tables,787.53
1180,CA-2017-168081,24-04-2017,2017,4,April,27-04-2017,3,CA-12055,Cathy Armstrong,Home Office,Central,Texas,Houston,Technology,Accessories,258.7
1181,CA-2015-128146,21-06-2015,2015,6,June,25-06-2015,4,DB-13060,Dave Brooks,Consumer,East,New Jersey,Lakewood,Technology,Phones,1322.93
1182,CA-2015-128146,21-06-2015,2015,6,June,25-06-2015,4,DB-13060,Dave Brooks,Consumer,East,New Jersey,Lakewood,Office Supplies,Art,3.76
1183,CA-2018-138779,14-01-2018,2018,1,January,15-01-2018,1,RB-19570,Rob Beeghly,Consumer,South,North Carolina,Jacksonville,Office Supplies,Envelopes,21.74
1184,CA-2018-138779,14-01-2018,2018,1,January,15-01-2018,1,RB-19570,Rob Beeghly,Consumer,South,North Carolina,Jacksonville,Technology,Phones,7.92
1185,CA-2015-127131,24-11-2015,2015,11,November,30-11-2015,6,HR-14830,Harold Ryan,Corporate,West,Washington,Seattle,Office Supplies,Binders,12.1
1186,CA-2015-127131,24-11-2015,2015,11,November,30-11-2015,6,HR-14830,Harold Ryan,Corporate,West,Washington,Seattle,Office Supplies,Storage,485.88
1187,CA-2015-127131,24-11-2015,2015,11,November,30-11-2015,6,HR-14830,Harold Ryan,Corporate,West,Washington,Seattle,Office Supplies,Paper,25.92
1188,CA-2015-127131,24-11-2015,2015,11,November,30-11-2015,6,HR-14830,Harold Ryan,Corporate,West,Washington,Seattle,Office Supplies,Storage,197.58
1189,CA-2018-117212,26-02-2018,2018,2,February,28-02-2018,2,BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,Office Supplies,Appliances,81.92
119,US-2016-136476,05-04-2016,2016,4,April,10-04-2016,5,GG-14650,Greg Guthrie,Corporate,South,Tennessee,Bristol,Office Supplies,Binders,157.79
1190,CA-2018-117212,26-02-2018,2018,2,February,28-02-2018,2,BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,Technology,Phones,889.54
1191,CA-2018-117212,26-02-2018,2018,2,February,28-02-2018,2,BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,Furniture,Chairs,892.22
1192,CA-2018-117212,26-02-2018,2018,2,February,28-02-2018,2,BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,Office Supplies,Paper,223.92
1193,CA-2018-117212,26-02-2018,2018,2,February,28-02-2018,2,BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,Office Supplies,Paper,23.12
1194,US-2016-130519,15-09-2016,2016,9,September,15-09-2016,0,NG-18355,Nat Gilpin,Corporate,South,Florida,Coral Springs,Office Supplies,Paper,15.55
1195,US-2016-130519,15-09-2016,2016,9,September,15-09-2016,0,NG-18355,Nat Gilpin,Corporate,South,Florida,Coral Springs,Furniture,Furnishings,15.71
1196,US-2016-130519,15-09-2016,2016,9,September,15-09-2016,0,NG-18355,Nat Gilpin,Corporate,South,Florida,Coral Springs,Office Supplies,Storage,24.67
1197,US-2016-130519,15-09-2016,2016,9,September,15-09-2016,0,NG-18355,Nat Gilpin,Corporate,South,Florida,Coral Springs,Furniture,Furnishings,55.97
1198,CA-2017-130946,08-04-2017,2017,4,April,12-04-2017,4,ZC-21910,Zuschuss Carroll,Consumer,Central,Texas,Houston,Technology,Accessories,431.93
1199,CA-2017-130946,08-04-2017,2017,4,April,12-04-2017,4,ZC-21910,Zuschuss Carroll,Consumer,Central,Texas,Houston,Furniture,Chairs,95.98
12,CA-2015-115812,09-06-2015,2015,6,June,14-06-2015,5,BH-11710,Brosina Hoffman,Consumer,West,California,Los Angeles,Technology,Phones,911.42
120,CA-2017-103730,12-06-2017,2017,6,June,15-06-2017,3,SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,Furniture,Furnishings,47.04
1200,CA-2017-130946,08-04-2017,2017,4,April,12-04-2017,4,ZC-21910,Zuschuss Carroll,Consumer,Central,Texas,Houston,Office Supplies,Binders,1088.79
1201,CA-2017-114727,18-07-2017,2017,7,July,24-07-2017,6,LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,Furniture,Chairs,544.01
1202,CA-2017-114727,18-07-2017,2017,7,July,24-07-2017,6,LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,Office Supplies,Binders,1.87
1203,CA-2017-114727,18-07-2017,2017,7,July,24-07-2017,6,LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,Furniture,Chairs,854.35
1204,CA-2017-114727,18-07-2017,2017,7,July,24-07-2017,6,LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,Office Supplies,Storage,593.57
1205,CA-2017-114727,18-07-2017,2017,7,July,24-07-2017,6,LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,Office Supplies,Storage,338.04
1206,CA-2018-133235,01-08-2018,2018,8,August,04-08-2018,3,LH-16750,Larry Hughes,Consumer,South,North Carolina,Charlotte,Technology,Phones,271.96
1207,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Office Supplies,Storage,11.21
1208,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Office Supplies,Binders,9.14
1209,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Office Supplies,Fasteners,14.07
121,CA-2017-103730,12-06-2017,2017,6,June,15-06-2017,3,SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Binders,30.84
1210,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Office Supplies,Art,41.86
1211,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Office Supplies,Binders,8.54
1212,CA-2017-137050,14-07-2017,2017,7,July,18-07-2017,4,SW-20755,Steven Ward,Corporate,East,New York,New York City,Furniture,Bookcases,579.14
1213,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,141.37
1214,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,3.04
1215,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,4.5
1216,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,4.67
1217,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Technology,Accessories,95.88
1218,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,17.02
1219,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Technology,Accessories,258.7
122,CA-2017-103730,12-06-2017,2017,6,June,15-06-2017,3,SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Storage,226.56
1220,US-2018-118087,09-09-2018,2018,9,September,13-09-2018,4,SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,1931.96
1221,CA-2015-110184,12-07-2015,2015,7,July,16-07-2015,4,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Office Supplies,Storage,249.75
1222,CA-2015-110184,12-07-2015,2015,7,July,16-07-2015,4,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Technology,Phones,255.94
1223,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Furniture,Furnishings,113.79
1224,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Technology,Accessories,78.15
1225,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Office Supplies,Binders,1.73
1226,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Office Supplies,Paper,40.56
1227,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Office Supplies,Storage,182.94
1228,CA-2017-126004,04-12-2017,2017,12,December,05-12-2017,1,BM-11140,Becky Martin,Consumer,East,New York,New York City,Office Supplies,Storage,193.86
1229,CA-2018-100013,06-11-2018,2018,11,November,11-11-2018,5,ZC-21910,Zuschuss Carroll,Consumer,West,California,Los Angeles,Office Supplies,Envelopes,15.28
123,CA-2017-103730,12-06-2017,2017,6,June,15-06-2017,3,SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Envelopes,115.02
1230,CA-2018-100013,06-11-2018,2018,11,November,11-11-2018,5,ZC-21910,Zuschuss Carroll,Consumer,West,California,Los Angeles,Furniture,Furnishings,8.73
1231,CA-2018-100013,06-11-2018,2018,11,November,11-11-2018,5,ZC-21910,Zuschuss Carroll,Consumer,West,California,Los Angeles,Office Supplies,Art,5.68
1232,CA-2016-132570,31-10-2016,2016,10,October,02-11-2016,2,KT-16480,Kean Thornton,Consumer,East,New York,Buffalo,Office Supplies,Art,2.78
1233,CA-2016-132570,31-10-2016,2016,10,October,02-11-2016,2,KT-16480,Kean Thornton,Consumer,East,New York,Buffalo,Office Supplies,Envelopes,79.96
1234,CA-2017-153682,30-05-2017,2017,5,May,01-06-2017,2,BG-11695,Brooke Gillingham,Corporate,East,Ohio,Cincinnati,Technology,Copiers,839.99
1235,CA-2017-144344,28-10-2017,2017,10,October,28-10-2017,0,PG-18820,Patrick Gardner,Consumer,South,Florida,Boynton Beach,Furniture,Furnishings,47.95
1236,CA-2017-144344,28-10-2017,2017,10,October,28-10-2017,0,PG-18820,Patrick Gardner,Consumer,South,Florida,Boynton Beach,Office Supplies,Binders,37.43
1237,CA-2017-144344,28-10-2017,2017,10,October,28-10-2017,0,PG-18820,Patrick Gardner,Consumer,South,Florida,Boynton Beach,Furniture,Furnishings,63.97
1238,CA-2017-144344,28-10-2017,2017,10,October,28-10-2017,0,PG-18820,Patrick Gardner,Consumer,South,Florida,Boynton Beach,Furniture,Furnishings,165.05
1239,CA-2015-127012,11-08-2015,2015,8,August,15-08-2015,4,GM-14680,Greg Matthias,Consumer,West,Washington,Seattle,Furniture,Furnishings,12.35
124,CA-2017-103730,12-06-2017,2017,6,June,15-06-2017,3,SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,Technology,Phones,68.04
1240,CA-2015-127012,11-08-2015,2015,8,August,15-08-2015,4,GM-14680,Greg Matthias,Consumer,West,Washington,Seattle,Office Supplies,Art,40.97
1241,CA-2015-127012,11-08-2015,2015,8,August,15-08-2015,4,GM-14680,Greg Matthias,Consumer,West,Washington,Seattle,Office Supplies,Fasteners,22.96
1242,CA-2017-128727,29-08-2017,2017,8,August,04-09-2017,6,MO-17800,Meg O'Connel,Home Office,East,New York,New York City,Technology,Phones,22
1243,US-2017-162859,15-02-2017,2017,2,February,22-02-2017,7,PG-18820,Patrick Gardner,Consumer,East,New York,New York City,Office Supplies,Binders,398.35
1244,US-2017-162859,15-02-2017,2017,2,February,22-02-2017,7,PG-18820,Patrick Gardner,Consumer,East,New York,New York City,Office Supplies,Fasteners,8.72
1245,CA-2018-133641,14-05-2018,2018,5,May,21-05-2018,7,EJ-14155,Eva Jacobs,Consumer,South,Mississippi,Gulfport,Office Supplies,Envelopes,48.69
1246,CA-2015-168494,12-12-2015,2015,12,December,14-12-2015,2,NP-18700,Nora Preis,Consumer,West,California,Fresno,Furniture,Tables,764.69
1247,CA-2015-168494,12-12-2015,2015,12,December,14-12-2015,2,NP-18700,Nora Preis,Consumer,West,California,Fresno,Furniture,Tables,3610.85
1248,CA-2015-168494,12-12-2015,2015,12,December,14-12-2015,2,NP-18700,Nora Preis,Consumer,West,California,Fresno,Furniture,Bookcases,254.97
1249,CA-2018-115602,18-12-2018,2018,12,December,24-12-2018,6,DJ-13630,Doug Jacobs,Consumer,East,New York,New York City,Office Supplies,Art,38.82
125,US-2015-152030,26-12-2015,2015,12,December,28-12-2015,2,AD-10180,Alan Dominguez,Home Office,Central,Texas,Houston,Furniture,Chairs,600.56
1250,CA-2018-115602,18-12-2018,2018,12,December,24-12-2018,6,DJ-13630,Doug Jacobs,Consumer,East,New York,New York City,Furniture,Chairs,1141.94
1251,CA-2018-115602,18-12-2018,2018,12,December,24-12-2018,6,DJ-13630,Doug Jacobs,Consumer,East,New York,New York City,Office Supplies,Appliances,1704.56
1252,CA-2018-115602,18-12-2018,2018,12,December,24-12-2018,6,DJ-13630,Doug Jacobs,Consumer,East,New York,New York City,Office Supplies,Art,3.2
1253,CA-2016-154956,04-07-2016,2016,7,July,09-07-2016,5,IM-15070,Irene Maddox,Consumer,Central,Wisconsin,Milwaukee,Technology,Phones,1099.96
1254,CA-2018-144638,10-03-2018,2018,3,March,14-03-2018,4,MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Chester,Office Supplies,Art,5.25
1255,CA-2018-144638,10-03-2018,2018,3,March,14-03-2018,4,MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Chester,Technology,Phones,35.91
1256,CA-2018-144638,10-03-2018,2018,3,March,14-03-2018,4,MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Chester,Furniture,Furnishings,6.7
1257,CA-2018-144638,10-03-2018,2018,3,March,14-03-2018,4,MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Chester,Furniture,Furnishings,43.87
1258,US-2017-168620,24-12-2017,2017,12,December,28-12-2017,4,RB-19795,Ross Baird,Home Office,South,North Carolina,Charlotte,Office Supplies,Binders,27.88
1259,US-2017-168620,24-12-2017,2017,12,December,28-12-2017,4,RB-19795,Ross Baird,Home Office,South,North Carolina,Charlotte,Office Supplies,Storage,540.05
126,US-2015-134614,20-09-2015,2015,9,September,25-09-2015,5,PF-19165,Philip Fox,Consumer,Central,Illinois,Bloomington,Furniture,Tables,617.7
1260,US-2017-168620,24-12-2017,2017,12,December,28-12-2017,4,RB-19795,Ross Baird,Home Office,South,North Carolina,Charlotte,Technology,Accessories,255.68
1261,CA-2018-117079,23-10-2018,2018,10,October,27-10-2018,4,JR-15700,Jocasta Rupert,Consumer,South,Florida,Jacksonville,Technology,Phones,863.88
1262,US-2017-144393,28-10-2017,2017,10,October,04-11-2017,7,SM-20950,Suzanne McNair,Corporate,South,North Carolina,Greenville,Office Supplies,Binders,17.62
1263,CA-2018-105053,07-07-2018,2018,7,July,09-07-2018,2,CS-12355,Christine Sundaresam,Consumer,East,New York,Long Beach,Office Supplies,Binders,17.47
1264,CA-2017-155992,01-10-2017,2017,10,October,02-10-2017,1,CC-12220,Chris Cortes,Consumer,Central,Indiana,La Porte,Technology,Phones,69.9
1265,CA-2017-155992,01-10-2017,2017,10,October,02-10-2017,1,CC-12220,Chris Cortes,Consumer,Central,Indiana,La Porte,Furniture,Furnishings,41.85
1266,CA-2018-110380,02-09-2018,2018,9,September,07-09-2018,5,PF-19225,Phillip Flathmann,Consumer,West,California,San Francisco,Office Supplies,Art,6.57
1267,US-2015-167738,24-12-2015,2015,12,December,29-12-2015,5,JC-16105,Julie Creighton,Corporate,West,California,Los Angeles,Office Supplies,Storage,142.86
1268,US-2015-167738,24-12-2015,2015,12,December,29-12-2015,5,JC-16105,Julie Creighton,Corporate,West,California,Los Angeles,Furniture,Chairs,292.27
1269,CA-2018-121412,23-09-2018,2018,9,September,27-09-2018,4,BG-11695,Brooke Gillingham,Corporate,West,Colorado,Louisville,Furniture,Furnishings,29.33
127,US-2018-107272,05-11-2018,2018,11,November,12-11-2018,7,TS-21610,Troy Staebel,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,2.39
1270,CA-2018-100426,04-06-2018,2018,6,June,08-06-2018,4,DC-12850,Dan Campbell,Consumer,South,Alabama,Florence,Office Supplies,Paper,12.48
1271,US-2017-103646,21-04-2017,2017,4,April,26-04-2017,5,SP-20545,Sibella Parks,Corporate,Central,Illinois,Chicago,Office Supplies,Storage,102.34
1272,US-2017-103646,21-04-2017,2017,4,April,26-04-2017,5,SP-20545,Sibella Parks,Corporate,Central,Illinois,Chicago,Office Supplies,Appliances,48.79
1273,US-2017-103646,21-04-2017,2017,4,April,26-04-2017,5,SP-20545,Sibella Parks,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,44.85
